layer_i,proj_i,dim_i,layer_j,proj_j,dim_j,intersect_dim,mean_cos2
7,v_proj,3072,14,v_proj,3072,2048,0.7600831985473633
7,v_proj,3072,15,k_proj,3072,2048,0.7573948701222738
7,v_proj,3072,15,v_proj,3072,2048,0.7578989664713541
7,v_proj,3072,16,k_proj,3072,2048,0.7568752765655518
7,v_proj,3072,16,v_proj,3072,2048,0.7546094258626302
7,v_proj,3072,17,k_proj,3072,2048,0.7557080586751302
7,v_proj,3072,17,v_proj,3072,2048,0.7556338310241699
7,v_proj,3072,18,k_proj,3072,2048,0.756440003712972
7,v_proj,3072,18,v_proj,3072,2048,0.751878023147583
7,v_proj,3072,19,k_proj,3072,2048,0.7539105415344238
7,v_proj,3072,19,v_proj,3072,2048,0.7528538703918457
7,v_proj,3072,20,k_proj,3072,2048,0.7539162635803223
7,v_proj,3072,20,v_proj,3072,2048,0.7511858940124512
7,v_proj,3072,21,k_proj,3072,2048,0.7531248728434244
7,v_proj,3072,21,v_proj,3072,2048,0.7500278155008951
7,v_proj,3072,22,k_proj,3072,2048,0.7527990341186523
7,v_proj,3072,22,v_proj,3072,2048,0.7511504491170248
7,v_proj,3072,23,k_proj,3072,2048,0.7522780100504557
7,v_proj,3072,23,v_proj,3072,2048,0.7498641014099121
7,v_proj,3072,24,k_proj,3072,2048,0.7515616416931152
7,v_proj,3072,24,v_proj,3072,2048,0.74943741162618
7,v_proj,3072,25,k_proj,3072,2048,0.7511053880055746
7,v_proj,3072,25,v_proj,3072,2048,0.7494955062866211
7,v_proj,3072,26,k_proj,3072,2048,0.750790516535441
7,v_proj,3072,26,v_proj,3072,2048,0.7491886615753174
7,v_proj,3072,27,k_proj,3072,2048,0.7501371701558431
7,v_proj,3072,27,v_proj,3072,2048,0.7493389447530111
7,v_proj,3072,28,k_proj,3072,2048,0.7501679261525472
7,v_proj,3072,28,v_proj,3072,2048,0.7499691645304362
7,v_proj,3072,29,k_proj,3072,2048,0.7501084009806315
7,v_proj,3072,29,v_proj,3072,2048,0.749906857808431
7,v_proj,3072,30,k_proj,3072,2048,0.7499081293741862
7,v_proj,3072,30,v_proj,3072,2048,0.7494084040323893
7,v_proj,3072,31,k_proj,3072,2048,0.7497642834981283
7,v_proj,3072,31,v_proj,3072,2048,0.7489658991495768
8,k_proj,3072,8,k_proj,3072,3072,0.9999995231628418
8,k_proj,3072,8,v_proj,3072,2048,0.784236749013265
8,k_proj,3072,9,k_proj,3072,2048,0.7842883268992106
8,k_proj,3072,9,v_proj,3072,2048,0.7628219922383627
8,k_proj,3072,10,k_proj,3072,2048,0.7804640134175619
8,k_proj,3072,10,v_proj,3072,2048,0.7636098861694336
8,k_proj,3072,11,k_proj,3072,2048,0.7735869089762369
8,k_proj,3072,11,v_proj,3072,2048,0.7634623050689697
8,k_proj,3072,12,k_proj,3072,2048,0.7675010363260905
8,k_proj,3072,12,v_proj,3072,2048,0.7600433826446533
8,k_proj,3072,13,k_proj,3072,2048,0.7691733042399088
8,k_proj,3072,13,v_proj,3072,2048,0.7576695283253988
8,k_proj,3072,14,k_proj,3072,2048,0.7638781865437826
8,k_proj,3072,14,v_proj,3072,2048,0.7587197621663412
8,k_proj,3072,15,k_proj,3072,2048,0.7637331485748291
8,k_proj,3072,15,v_proj,3072,2048,0.7521176338195801
8,k_proj,3072,16,k_proj,3072,2048,0.7635617256164551
8,k_proj,3072,16,v_proj,3072,2048,0.7560469309488932
8,k_proj,3072,17,k_proj,3072,2048,0.7587604522705078
8,k_proj,3072,17,v_proj,3072,2048,0.752254327138265
8,k_proj,3072,18,k_proj,3072,2048,0.7592457930246989
8,k_proj,3072,18,v_proj,3072,2048,0.7523232301076254
8,k_proj,3072,19,k_proj,3072,2048,0.7568580309549967
8,k_proj,3072,19,v_proj,3072,2048,0.7527205149332682
8,k_proj,3072,20,k_proj,3072,2048,0.7562023003896078
8,k_proj,3072,20,v_proj,3072,2048,0.7515557607014974
8,k_proj,3072,21,k_proj,3072,2048,0.7548996607462565
8,k_proj,3072,21,v_proj,3072,2048,0.7495024998982748
8,k_proj,3072,22,k_proj,3072,2048,0.7544390360514323
8,k_proj,3072,22,v_proj,3072,2048,0.7496201197306315
8,k_proj,3072,23,k_proj,3072,2048,0.7538835207621256
8,k_proj,3072,23,v_proj,3072,2048,0.7490817705790201
8,k_proj,3072,24,k_proj,3072,2048,0.753683884938558
8,k_proj,3072,24,v_proj,3072,2048,0.7504468758900961
8,k_proj,3072,25,k_proj,3072,2048,0.7528505325317383
8,k_proj,3072,25,v_proj,3072,2048,0.7488392194112142
8,k_proj,3072,26,k_proj,3072,2048,0.7523231506347656
8,k_proj,3072,26,v_proj,3072,2048,0.7485218048095703
8,k_proj,3072,27,k_proj,3072,2048,0.7521501382191976
8,k_proj,3072,27,v_proj,3072,2048,0.7489622433980306
8,k_proj,3072,28,k_proj,3072,2048,0.7519540786743164
8,k_proj,3072,28,v_proj,3072,2048,0.7486116091410319
8,k_proj,3072,29,k_proj,3072,2048,0.7518966197967529
8,k_proj,3072,29,v_proj,3072,2048,0.74908447265625
8,k_proj,3072,30,k_proj,3072,2048,0.7514962355295817
8,k_proj,3072,30,v_proj,3072,2048,0.7487804094950358
8,k_proj,3072,31,k_proj,3072,2048,0.7510108947753906
8,k_proj,3072,31,v_proj,3072,2048,0.7488627433776855
8,v_proj,3072,8,v_proj,3072,3072,0.9999996821085612
8,v_proj,3072,9,k_proj,3072,2048,0.7805283864339193
8,v_proj,3072,9,v_proj,3072,2048,0.7879001299540201
8,v_proj,3072,10,k_proj,3072,2048,0.7700878779093424
8,v_proj,3072,10,v_proj,3072,2048,0.781891663869222
8,v_proj,3072,11,k_proj,3072,2048,0.772048552831014
8,v_proj,3072,11,v_proj,3072,2048,0.7740143140157064
8,v_proj,3072,12,k_proj,3072,2048,0.7605427106221517
8,v_proj,3072,12,v_proj,3072,2048,0.7693255742390951
8,v_proj,3072,13,k_proj,3072,2048,0.766172726949056
8,v_proj,3072,13,v_proj,3072,2048,0.7765641212463379
8,v_proj,3072,14,k_proj,3072,2048,0.7600591977437338
8,v_proj,3072,14,v_proj,3072,2048,0.7661763827006022
8,v_proj,3072,15,k_proj,3072,2048,0.7567396958669027
8,v_proj,3072,15,v_proj,3072,2048,0.7590583165486654
8,v_proj,3072,16,k_proj,3072,2048,0.7571876049041748
8,v_proj,3072,16,v_proj,3072,2048,0.7575536568959554
8,v_proj,3072,17,k_proj,3072,2048,0.7551606496175131
8,v_proj,3072,17,v_proj,3072,2048,0.7562716007232666
8,v_proj,3072,18,k_proj,3072,2048,0.7551824251810709
8,v_proj,3072,18,v_proj,3072,2048,0.7519253094991049
8,v_proj,3072,19,k_proj,3072,2048,0.7518671353658041
8,v_proj,3072,19,v_proj,3072,2048,0.7497448921203613
8,v_proj,3072,20,k_proj,3072,2048,0.7512306372324625
8,v_proj,3072,20,v_proj,3072,2048,0.7473518053690592
8,v_proj,3072,21,k_proj,3072,2048,0.751392126083374
8,v_proj,3072,21,v_proj,3072,2048,0.7499728202819824
8,v_proj,3072,22,k_proj,3072,2048,0.7509249051411947
8,v_proj,3072,22,v_proj,3072,2048,0.7486104170481364
8,v_proj,3072,23,k_proj,3072,2048,0.7507514158884684
8,v_proj,3072,23,v_proj,3072,2048,0.7492353916168213
8,v_proj,3072,24,k_proj,3072,2048,0.7502016226450602
8,v_proj,3072,24,v_proj,3072,2048,0.7483529249827067
8,v_proj,3072,25,k_proj,3072,2048,0.7496744791666666
8,v_proj,3072,25,v_proj,3072,2048,0.7476949691772461
8,v_proj,3072,26,k_proj,3072,2048,0.7488327821095785
8,v_proj,3072,26,v_proj,3072,2048,0.748498280843099
8,v_proj,3072,27,k_proj,3072,2048,0.7483773231506348
8,v_proj,3072,27,v_proj,3072,2048,0.7477990786234537
8,v_proj,3072,28,k_proj,3072,2048,0.7482020060221354
8,v_proj,3072,28,v_proj,3072,2048,0.7481621106465658
8,v_proj,3072,29,k_proj,3072,2048,0.7491811116536459
8,v_proj,3072,29,v_proj,3072,2048,0.7495304743448893
8,v_proj,3072,30,k_proj,3072,2048,0.7480894724527994
8,v_proj,3072,30,v_proj,3072,2048,0.7485150496164957
8,v_proj,3072,31,k_proj,3072,2048,0.7480324109395345
8,v_proj,3072,31,v_proj,3072,2048,0.7471243540445963
9,k_proj,3072,9,k_proj,3072,3072,0.9999996026357015
9,k_proj,3072,9,v_proj,3072,2048,0.7885680198669434
9,k_proj,3072,10,k_proj,3072,2048,0.7828669548034668
9,k_proj,3072,10,v_proj,3072,2048,0.7720567385355631
9,k_proj,3072,11,k_proj,3072,2048,0.7817096710205078
9,k_proj,3072,11,v_proj,3072,2048,0.7705578804016113
9,k_proj,3072,12,k_proj,3072,2048,0.773195743560791
9,k_proj,3072,12,v_proj,3072,2048,0.7650664647420248
9,k_proj,3072,13,k_proj,3072,2048,0.7774154345194498
9,k_proj,3072,13,v_proj,3072,2048,0.7625158627827963
9,k_proj,3072,14,k_proj,3072,2048,0.769141674041748
9,k_proj,3072,14,v_proj,3072,2048,0.7645785013834635
9,k_proj,3072,15,k_proj,3072,2048,0.7656303246816
9,k_proj,3072,15,v_proj,3072,2048,0.756110668182373
9,k_proj,3072,16,k_proj,3072,2048,0.7632201512654623
9,k_proj,3072,16,v_proj,3072,2048,0.7532281875610352
9,k_proj,3072,17,k_proj,3072,2048,0.7609853744506836
9,k_proj,3072,17,v_proj,3072,2048,0.7530708312988281
9,k_proj,3072,18,k_proj,3072,2048,0.7581246693929037
9,k_proj,3072,18,v_proj,3072,2048,0.7483975887298584
9,k_proj,3072,19,k_proj,3072,2048,0.7565833727518717
9,k_proj,3072,19,v_proj,3072,2048,0.7506950696309408
9,k_proj,3072,20,k_proj,3072,2048,0.7554303010304769
9,k_proj,3072,20,v_proj,3072,2048,0.7485341231028239
9,k_proj,3072,21,k_proj,3072,2048,0.7554879983266195
9,k_proj,3072,21,v_proj,3072,2048,0.7496878306070963
9,k_proj,3072,22,k_proj,3072,2048,0.7536803086598715
9,k_proj,3072,22,v_proj,3072,2048,0.7483330567677816
9,k_proj,3072,23,k_proj,3072,2048,0.7528654734293619
9,k_proj,3072,23,v_proj,3072,2048,0.7474863529205322
9,k_proj,3072,24,k_proj,3072,2048,0.752512534459432
9,k_proj,3072,24,v_proj,3072,2048,0.7477202415466309
9,k_proj,3072,25,k_proj,3072,2048,0.7521727879842123
9,k_proj,3072,25,v_proj,3072,2048,0.7475868860880533
9,k_proj,3072,26,k_proj,3072,2048,0.7520344257354736
9,k_proj,3072,26,v_proj,3072,2048,0.7473503748575846
9,k_proj,3072,27,k_proj,3072,2048,0.7512190341949463
9,k_proj,3072,27,v_proj,3072,2048,0.747579018274943
9,k_proj,3072,28,k_proj,3072,2048,0.7510877450307211
9,k_proj,3072,28,v_proj,3072,2048,0.7476786772410074
9,k_proj,3072,29,k_proj,3072,2048,0.751829465230306
9,k_proj,3072,29,v_proj,3072,2048,0.7491890589396158
9,k_proj,3072,30,k_proj,3072,2048,0.7508335908253988
9,k_proj,3072,30,v_proj,3072,2048,0.7472430864969889
9,k_proj,3072,31,k_proj,3072,2048,0.7505928675333658
9,k_proj,3072,31,v_proj,3072,2048,0.7479029496510824
9,v_proj,3072,9,v_proj,3072,3072,0.9999996821085612
9,v_proj,3072,10,k_proj,3072,2048,0.7733930746714274
9,v_proj,3072,10,v_proj,3072,2048,0.7857365608215332
9,v_proj,3072,11,k_proj,3072,2048,0.7780343691507975
9,v_proj,3072,11,v_proj,3072,2048,0.7783250013987223
9,v_proj,3072,12,k_proj,3072,2048,0.763327439626058
9,v_proj,3072,12,v_proj,3072,2048,0.7708806991577148
9,v_proj,3072,13,k_proj,3072,2048,0.7677776018778483
9,v_proj,3072,13,v_proj,3072,2048,0.7836613655090332
9,v_proj,3072,14,k_proj,3072,2048,0.7619802951812744
9,v_proj,3072,14,v_proj,3072,2048,0.7724344730377197
9,v_proj,3072,15,k_proj,3072,2048,0.7561638355255127
9,v_proj,3072,15,v_proj,3072,2048,0.7636531988779703
9,v_proj,3072,16,k_proj,3072,2048,0.7554612159729004
9,v_proj,3072,16,v_proj,3072,2048,0.7541751066843668
9,v_proj,3072,17,k_proj,3072,2048,0.7555293242136637
9,v_proj,3072,17,v_proj,3072,2048,0.7598634560902914
9,v_proj,3072,18,k_proj,3072,2048,0.7539000511169434
9,v_proj,3072,18,v_proj,3072,2048,0.7493704160054525
9,v_proj,3072,19,k_proj,3072,2048,0.751407782236735
9,v_proj,3072,19,v_proj,3072,2048,0.7512907187143961
9,v_proj,3072,20,k_proj,3072,2048,0.7509663105010986
9,v_proj,3072,20,v_proj,3072,2048,0.7479942639668783
9,v_proj,3072,21,k_proj,3072,2048,0.7514525254567465
9,v_proj,3072,21,v_proj,3072,2048,0.7501931190490723
9,v_proj,3072,22,k_proj,3072,2048,0.7502836386362711
9,v_proj,3072,22,v_proj,3072,2048,0.7496283849080404
9,v_proj,3072,23,k_proj,3072,2048,0.7501098314921061
9,v_proj,3072,23,v_proj,3072,2048,0.7483250300089518
9,v_proj,3072,24,k_proj,3072,2048,0.7492179870605469
9,v_proj,3072,24,v_proj,3072,2048,0.7473425070444742
9,v_proj,3072,25,k_proj,3072,2048,0.7493449846903483
9,v_proj,3072,25,v_proj,3072,2048,0.7483250300089518
9,v_proj,3072,26,k_proj,3072,2048,0.7486812273661295
9,v_proj,3072,26,v_proj,3072,2048,0.7489630381266276
9,v_proj,3072,27,k_proj,3072,2048,0.7480342388153076
9,v_proj,3072,27,v_proj,3072,2048,0.7475310961405436
9,v_proj,3072,28,k_proj,3072,2048,0.7480578422546387
9,v_proj,3072,28,v_proj,3072,2048,0.7487365404764811
9,v_proj,3072,29,k_proj,3072,2048,0.7489076455434164
9,v_proj,3072,29,v_proj,3072,2048,0.7500998973846436
9,v_proj,3072,30,k_proj,3072,2048,0.7476916313171387
9,v_proj,3072,30,v_proj,3072,2048,0.7480337619781494
9,v_proj,3072,31,k_proj,3072,2048,0.7477474212646484
9,v_proj,3072,31,v_proj,3072,2048,0.7471102078755697
10,k_proj,3072,10,k_proj,3072,3072,0.9999996821085612
10,k_proj,3072,10,v_proj,3072,2048,0.7904562950134277
10,k_proj,3072,11,k_proj,3072,2048,0.7827271620432535
10,k_proj,3072,11,v_proj,3072,2048,0.7677977879842123
10,k_proj,3072,12,k_proj,3072,2048,0.7739103635152181
10,k_proj,3072,12,v_proj,3072,2048,0.7627434730529785
10,k_proj,3072,13,k_proj,3072,2048,0.778091033299764
10,k_proj,3072,13,v_proj,3072,2048,0.763160228729248
10,k_proj,3072,14,k_proj,3072,2048,0.7725448608398438
10,k_proj,3072,14,v_proj,3072,2048,0.7635539372762045
10,k_proj,3072,15,k_proj,3072,2048,0.7695016066233317
10,k_proj,3072,15,v_proj,3072,2048,0.7550861040751139
10,k_proj,3072,16,k_proj,3072,2048,0.7660752932230631
10,k_proj,3072,16,v_proj,3072,2048,0.7557048797607422
10,k_proj,3072,17,k_proj,3072,2048,0.7624952793121338
10,k_proj,3072,17,v_proj,3072,2048,0.7533747355143229
10,k_proj,3072,18,k_proj,3072,2048,0.7603863080342611
10,k_proj,3072,18,v_proj,3072,2048,0.7528907457987467
10,k_proj,3072,19,k_proj,3072,2048,0.7602847417195638
10,k_proj,3072,19,v_proj,3072,2048,0.7548535664876302
10,k_proj,3072,20,k_proj,3072,2048,0.7592848936716715
10,k_proj,3072,20,v_proj,3072,2048,0.7531814575195312
10,k_proj,3072,21,k_proj,3072,2048,0.7561479409535726
10,k_proj,3072,21,v_proj,3072,2048,0.7499170303344727
10,k_proj,3072,22,k_proj,3072,2048,0.7560194333394369
10,k_proj,3072,22,v_proj,3072,2048,0.7502166430155436
10,k_proj,3072,23,k_proj,3072,2048,0.7546076774597168
10,k_proj,3072,23,v_proj,3072,2048,0.7488845984141032
10,k_proj,3072,24,k_proj,3072,2048,0.7548208236694336
10,k_proj,3072,24,v_proj,3072,2048,0.7505578994750977
10,k_proj,3072,25,k_proj,3072,2048,0.7544084390004476
10,k_proj,3072,25,v_proj,3072,2048,0.7497580846150717
10,k_proj,3072,26,k_proj,3072,2048,0.7542455991109213
10,k_proj,3072,26,v_proj,3072,2048,0.7498954137166342
10,k_proj,3072,27,k_proj,3072,2048,0.7537995179494222
10,k_proj,3072,27,v_proj,3072,2048,0.7497781117757162
10,k_proj,3072,28,k_proj,3072,2048,0.7527963320414225
10,k_proj,3072,28,v_proj,3072,2048,0.749674399693807
10,k_proj,3072,29,k_proj,3072,2048,0.7529802322387695
10,k_proj,3072,29,v_proj,3072,2048,0.750511646270752
10,k_proj,3072,30,k_proj,3072,2048,0.7534675598144531
10,k_proj,3072,30,v_proj,3072,2048,0.7501079241434733
10,k_proj,3072,31,k_proj,3072,2048,0.7522589365641276
10,k_proj,3072,31,v_proj,3072,2048,0.7498304843902588
10,v_proj,3072,10,v_proj,3072,3072,0.9999996821085612
10,v_proj,3072,11,k_proj,3072,2048,0.7807831764221191
10,v_proj,3072,11,v_proj,3072,2048,0.7857700983683268
10,v_proj,3072,12,k_proj,3072,2048,0.7712086836496989
10,v_proj,3072,12,v_proj,3072,2048,0.7809178034464518
10,v_proj,3072,13,k_proj,3072,2048,0.7763233184814453
10,v_proj,3072,13,v_proj,3072,2048,0.7839574813842773
10,v_proj,3072,14,k_proj,3072,2048,0.7684501012166342
10,v_proj,3072,14,v_proj,3072,2048,0.7688659032185873
10,v_proj,3072,15,k_proj,3072,2048,0.7641723950703939
10,v_proj,3072,15,v_proj,3072,2048,0.7599318027496338
10,v_proj,3072,16,k_proj,3072,2048,0.7618594964345297
10,v_proj,3072,16,v_proj,3072,2048,0.7556917667388916
10,v_proj,3072,17,k_proj,3072,2048,0.7596464157104492
10,v_proj,3072,17,v_proj,3072,2048,0.7562068303426107
10,v_proj,3072,18,k_proj,3072,2048,0.7571856180826823
10,v_proj,3072,18,v_proj,3072,2048,0.7503111362457275
10,v_proj,3072,19,k_proj,3072,2048,0.755660613377889
10,v_proj,3072,19,v_proj,3072,2048,0.7526389757792155
10,v_proj,3072,20,k_proj,3072,2048,0.7543205420176188
10,v_proj,3072,20,v_proj,3072,2048,0.7501343091328939
10,v_proj,3072,21,k_proj,3072,2048,0.7533125877380371
10,v_proj,3072,21,v_proj,3072,2048,0.7472812334696451
10,v_proj,3072,22,k_proj,3072,2048,0.7523947556813558
10,v_proj,3072,22,v_proj,3072,2048,0.7483320236206055
10,v_proj,3072,23,k_proj,3072,2048,0.7516509691874186
10,v_proj,3072,23,v_proj,3072,2048,0.7477415402730306
10,v_proj,3072,24,k_proj,3072,2048,0.7509783903757731
10,v_proj,3072,24,v_proj,3072,2048,0.7478993733723959
10,v_proj,3072,25,k_proj,3072,2048,0.7507855892181396
10,v_proj,3072,25,v_proj,3072,2048,0.748025099436442
10,v_proj,3072,26,k_proj,3072,2048,0.7500112056732178
10,v_proj,3072,26,v_proj,3072,2048,0.7484831015268961
10,v_proj,3072,27,k_proj,3072,2048,0.7489284674326578
10,v_proj,3072,27,v_proj,3072,2048,0.7477421760559082
10,v_proj,3072,28,k_proj,3072,2048,0.7490464846293131
10,v_proj,3072,28,v_proj,3072,2048,0.7487684885660807
10,v_proj,3072,29,k_proj,3072,2048,0.7497672239939371
10,v_proj,3072,29,v_proj,3072,2048,0.7490251064300537
10,v_proj,3072,30,k_proj,3072,2048,0.7489639123280843
10,v_proj,3072,30,v_proj,3072,2048,0.7482563654581705
10,v_proj,3072,31,k_proj,3072,2048,0.7487308979034424
10,v_proj,3072,31,v_proj,3072,2048,0.746956984202067
11,k_proj,3072,11,k_proj,3072,3072,0.9999996821085612
11,k_proj,3072,11,v_proj,3072,2048,0.8011420567830404
11,k_proj,3072,12,k_proj,3072,2048,0.7822425365447998
11,k_proj,3072,12,v_proj,3072,2048,0.7761247952779134
11,k_proj,3072,13,k_proj,3072,2048,0.7828200658162435
11,k_proj,3072,13,v_proj,3072,2048,0.7729349136352539
11,k_proj,3072,14,k_proj,3072,2048,0.7786550521850586
11,k_proj,3072,14,v_proj,3072,2048,0.7735873858133951
11,k_proj,3072,15,k_proj,3072,2048,0.7707509994506836
11,k_proj,3072,15,v_proj,3072,2048,0.7610204219818115
11,k_proj,3072,16,k_proj,3072,2048,0.7678248087565104
11,k_proj,3072,16,v_proj,3072,2048,0.7582232157389323
11,k_proj,3072,17,k_proj,3072,2048,0.7639952500661215
11,k_proj,3072,17,v_proj,3072,2048,0.75497039159139
11,k_proj,3072,18,k_proj,3072,2048,0.7622002760569254
11,k_proj,3072,18,v_proj,3072,2048,0.7522866725921631
11,k_proj,3072,19,k_proj,3072,2048,0.7581125100453695
11,k_proj,3072,19,v_proj,3072,2048,0.7520116170247396
11,k_proj,3072,20,k_proj,3072,2048,0.7570672035217285
11,k_proj,3072,20,v_proj,3072,2048,0.7504827181498209
11,k_proj,3072,21,k_proj,3072,2048,0.7573404312133789
11,k_proj,3072,21,v_proj,3072,2048,0.7514036496480306
11,k_proj,3072,22,k_proj,3072,2048,0.7554222742716471
11,k_proj,3072,22,v_proj,3072,2048,0.7492313385009766
11,k_proj,3072,23,k_proj,3072,2048,0.7540860970815023
11,k_proj,3072,23,v_proj,3072,2048,0.7484575112660726
11,k_proj,3072,24,k_proj,3072,2048,0.7537630399068197
11,k_proj,3072,24,v_proj,3072,2048,0.7483636538187662
11,k_proj,3072,25,k_proj,3072,2048,0.7529193560282389
11,k_proj,3072,25,v_proj,3072,2048,0.7482211589813232
11,k_proj,3072,26,k_proj,3072,2048,0.7525383631388346
11,k_proj,3072,26,v_proj,3072,2048,0.7478634516398112
11,k_proj,3072,27,k_proj,3072,2048,0.751758893330892
11,k_proj,3072,27,v_proj,3072,2048,0.7478288014729818
11,k_proj,3072,28,k_proj,3072,2048,0.7520059744517008
11,k_proj,3072,28,v_proj,3072,2048,0.7483630180358887
11,k_proj,3072,29,k_proj,3072,2048,0.7520856857299805
11,k_proj,3072,29,v_proj,3072,2048,0.7494231859842936
11,k_proj,3072,30,k_proj,3072,2048,0.7512084643046061
11,k_proj,3072,30,v_proj,3072,2048,0.7477817535400391
11,k_proj,3072,31,k_proj,3072,2048,0.7509964307149252
11,k_proj,3072,31,v_proj,3072,2048,0.7485807736714681
11,v_proj,3072,11,v_proj,3072,3072,0.9999995231628418
11,v_proj,3072,12,k_proj,3072,2048,0.7816156546274821
11,v_proj,3072,12,v_proj,3072,2048,0.7850125630696615
11,v_proj,3072,13,k_proj,3072,2048,0.7771685918172201
11,v_proj,3072,13,v_proj,3072,2048,0.779155413309733
11,v_proj,3072,14,k_proj,3072,2048,0.7749177614847819
11,v_proj,3072,14,v_proj,3072,2048,0.7676362991333008
11,v_proj,3072,15,k_proj,3072,2048,0.7679309050242106
11,v_proj,3072,15,v_proj,3072,2048,0.7557448546091715
11,v_proj,3072,16,k_proj,3072,2048,0.7649087905883789
11,v_proj,3072,16,v_proj,3072,2048,0.7556226253509521
11,v_proj,3072,17,k_proj,3072,2048,0.7600971062978109
11,v_proj,3072,17,v_proj,3072,2048,0.7512443860371908
11,v_proj,3072,18,k_proj,3072,2048,0.7579523722330729
11,v_proj,3072,18,v_proj,3072,2048,0.7515014807383219
11,v_proj,3072,19,k_proj,3072,2048,0.7550638516743978
11,v_proj,3072,19,v_proj,3072,2048,0.7507759730021158
11,v_proj,3072,20,k_proj,3072,2048,0.7542478243509928
11,v_proj,3072,20,v_proj,3072,2048,0.750218391418457
11,v_proj,3072,21,k_proj,3072,2048,0.7543001969655355
11,v_proj,3072,21,v_proj,3072,2048,0.7480032444000244
11,v_proj,3072,22,k_proj,3072,2048,0.7527921994527181
11,v_proj,3072,22,v_proj,3072,2048,0.7478476365407308
11,v_proj,3072,23,k_proj,3072,2048,0.7521233558654785
11,v_proj,3072,23,v_proj,3072,2048,0.748280922571818
11,v_proj,3072,24,k_proj,3072,2048,0.7514516512552897
11,v_proj,3072,24,v_proj,3072,2048,0.7484095096588135
11,v_proj,3072,25,k_proj,3072,2048,0.751006285349528
11,v_proj,3072,25,v_proj,3072,2048,0.7484440803527832
11,v_proj,3072,26,k_proj,3072,2048,0.750454823176066
11,v_proj,3072,26,v_proj,3072,2048,0.7487600644429525
11,v_proj,3072,27,k_proj,3072,2048,0.7492108345031738
11,v_proj,3072,27,v_proj,3072,2048,0.7480580806732178
11,v_proj,3072,28,k_proj,3072,2048,0.7498637835184733
11,v_proj,3072,28,v_proj,3072,2048,0.7492500940958658
11,v_proj,3072,29,k_proj,3072,2048,0.7498712539672852
11,v_proj,3072,29,v_proj,3072,2048,0.7491153081258138
11,v_proj,3072,30,k_proj,3072,2048,0.7493717670440674
11,v_proj,3072,30,v_proj,3072,2048,0.7489212354024252
11,v_proj,3072,31,k_proj,3072,2048,0.7491919199625651
11,v_proj,3072,31,v_proj,3072,2048,0.7476774851481119
12,k_proj,3072,12,k_proj,3072,3072,0.9999995231628418
12,k_proj,3072,12,v_proj,3072,2048,0.7954990069071451
12,k_proj,3072,13,k_proj,3072,2048,0.7855792045593262
12,k_proj,3072,13,v_proj,3072,2048,0.7645211219787598
12,k_proj,3072,14,k_proj,3072,2048,0.7786247730255127
12,k_proj,3072,14,v_proj,3072,2048,0.758387565612793
12,k_proj,3072,15,k_proj,3072,2048,0.7744119962056478
12,k_proj,3072,15,v_proj,3072,2048,0.7464749813079834
12,k_proj,3072,16,k_proj,3072,2048,0.7702622413635254
12,k_proj,3072,16,v_proj,3072,2048,0.754187266031901
12,k_proj,3072,17,k_proj,3072,2048,0.7635760307312012
12,k_proj,3072,17,v_proj,3072,2048,0.745372454325358
12,k_proj,3072,18,k_proj,3072,2048,0.7589366436004639
12,k_proj,3072,18,v_proj,3072,2048,0.747767448425293
12,k_proj,3072,19,k_proj,3072,2048,0.7577638626098633
12,k_proj,3072,19,v_proj,3072,2048,0.749309221903483
12,k_proj,3072,20,k_proj,3072,2048,0.755699634552002
12,k_proj,3072,20,v_proj,3072,2048,0.7473408381144205
12,k_proj,3072,21,k_proj,3072,2048,0.7564449310302734
12,k_proj,3072,21,v_proj,3072,2048,0.7463653087615967
12,k_proj,3072,22,k_proj,3072,2048,0.7540639241536459
12,k_proj,3072,22,v_proj,3072,2048,0.7460474967956543
12,k_proj,3072,23,k_proj,3072,2048,0.7538496653238932
12,k_proj,3072,23,v_proj,3072,2048,0.7469868659973145
12,k_proj,3072,24,k_proj,3072,2048,0.753550132115682
12,k_proj,3072,24,v_proj,3072,2048,0.7488698164621989
12,k_proj,3072,25,k_proj,3072,2048,0.7530725797017416
12,k_proj,3072,25,v_proj,3072,2048,0.7478559811909994
12,k_proj,3072,26,k_proj,3072,2048,0.752750555674235
12,k_proj,3072,26,v_proj,3072,2048,0.7474614779154459
12,k_proj,3072,27,k_proj,3072,2048,0.7514249483744303
12,k_proj,3072,27,v_proj,3072,2048,0.7478137811024984
12,k_proj,3072,28,k_proj,3072,2048,0.7517199516296387
12,k_proj,3072,28,v_proj,3072,2048,0.7477457523345947
12,k_proj,3072,29,k_proj,3072,2048,0.7518196105957031
12,k_proj,3072,29,v_proj,3072,2048,0.7482519149780273
12,k_proj,3072,30,k_proj,3072,2048,0.751338005065918
12,k_proj,3072,30,v_proj,3072,2048,0.7475665410359701
12,k_proj,3072,31,k_proj,3072,2048,0.7510291735331217
12,k_proj,3072,31,v_proj,3072,2048,0.7476704915364584
12,v_proj,3072,12,v_proj,3072,3072,0.9999996821085612
12,v_proj,3072,13,k_proj,3072,2048,0.7797741095225016
12,v_proj,3072,13,v_proj,3072,2048,0.7805166244506836
12,v_proj,3072,14,k_proj,3072,2048,0.7731061776479086
12,v_proj,3072,14,v_proj,3072,2048,0.768134355545044
12,v_proj,3072,15,k_proj,3072,2048,0.7663617134094238
